persona_id,persona,ambito,poder,nivel_cargo,cargo,jurisdiccion,partido_o_alianza,mandato_inicio,mandato_fin,estado_actividad,fuente_padron_url,fuente_padron_local,regimen_ddjj_actual,estado_ddjj_cargo_actual,detalle_ddjj_cargo_actual,fuente_ddjj_actual_url,oa_historial_2017_2024_estado,oa_historial_nombres,oa_anios_2017_2024,oa_cantidad_anios_2017_2024,oa_primer_anio,oa_ultimo_anio,serie_tab_id,nota_cobertura
prov-cba-leg-rebora-enrique-rodolfo,Enrique Rodolfo Rébora,Provincial,Legislativo,Legislaturas provinciales,Legislador/a provincial,Córdoba,Hacemos Unidos por Córdoba,2023,2027,activo_al_2026-09-01,https://legislaturacba.gob.ar/composicion-de-la-camara/,sources/subnational_roster/cordoba_legisladores_vigentes_2026-09-01.json,Legislatura de Córdoba · publicación institucional,ruta_provincial_localizada_sin_cruce_nominal,La sección oficial de DDJJ fue respaldada; falta verificación persona por persona.,https://legislaturacba.gob.ar/declaraciones-juradas/,sin_nombre_compatible_oa_2017_2024,,,0,,,,Banca 50 · distrito San Javier. No se publican DNI ni datos de contacto en el derivado.
prov-cba-leg-peralta-stella-maris,Stella Maris Peralta,Provincial,Legislativo,Legislaturas provinciales,Legislador/a provincial,Córdoba,Hacemos Unidos por Córdoba,2023,2027,activo_al_2026-09-01,https://legislaturacba.gob.ar/composicion-de-la-camara/,sources/subnational_roster/cordoba_legisladores_vigentes_2026-09-01.json,Legislatura de Córdoba · publicación institucional,ruta_provincial_localizada_sin_cruce_nominal,La sección oficial de DDJJ fue respaldada; falta verificación persona por persona.,https://legislaturacba.gob.ar/declaraciones-juradas/,sin_nombre_compatible_oa_2017_2024,,,0,,,,Banca 51 · distrito Distrito único. No se publican DNI ni datos de contacto en el derivado.
prov-cba-leg-romero-delia-dolores,Delia Dolores Romero,Provincial,Legislativo,Legislaturas provinciales,Legislador/a provincial,Córdoba,Hacemos Unidos por Córdoba,2023,2027,activo_al_2026-09-01,https://legislaturacba.gob.ar/composicion-de-la-camara/,sources/subnational_roster/cordoba_legisladores_vigentes_2026-09-01.json,Legislatura de Córdoba · publicación institucional,ruta_provincial_localizada_sin_cruce_nominal,La sección oficial de DDJJ fue respaldada; falta verificación persona por persona.,https://legislaturacba.gob.ar/declaraciones-juradas/,sin_nombre_compatible_oa_2017_2024,,,0,,,,Banca 52 · distrito Distrito único. No se publican DNI ni datos de contacto en el derivado.
prov-cba-leg-heredia-jorge-edberto,Jorge Edberto Heredia,Provincial,Legislativo,Legislaturas provinciales,Legislador/a provincial,Córdoba,Hacemos Unidos por Córdoba,2023,2027,activo_al_2026-09-01,https://legislaturacba.gob.ar/composicion-de-la-camara/,sources/subnational_roster/cordoba_legisladores_vigentes_2026-09-01.json,Legislatura de Córdoba · publicación institucional,ruta_provincial_localizada_sin_cruce_nominal,La sección oficial de DDJJ fue respaldada; falta verificación persona por persona.,https://legislaturacba.gob.ar/declaraciones-juradas/,sin_nombre_compatible_oa_2017_2024,,,0,,,,Banca 53 · distrito Pocho. No se publican DNI ni datos de contacto en el derivado.
prov-cba-leg-jurich-silvina-dolores,Silvina Dolores Jurich,Provincial,Legislativo,Legislaturas provinciales,Legislador/a provincial,Córdoba,Hacemos Unidos por Córdoba,2023,2027,activo_al_2026-09-01,https://legislaturacba.gob.ar/composicion-de-la-camara/,sources/subnational_roster/cordoba_legisladores_vigentes_2026-09-01.json,Legislatura de Córdoba · publicación institucional,ruta_provincial_localizada_sin_cruce_nominal,La sección oficial de DDJJ fue respaldada; falta verificación persona por persona.,https://legislaturacba.gob.ar/declaraciones-juradas/,sin_nombre_compatible_oa_2017_2024,,,0,,,,Banca 54 · distrito Capital. No se publican DNI ni datos de contacto en el derivado.
prov-cba-leg-russo-antonio-edgardo,Antonio Edgardo Russo,Provincial,Legislativo,Legislaturas provinciales,Legislador/a provincial,Córdoba,Hacemos Unidos por Córdoba,2023,2027,activo_al_2026-09-01,https://legislaturacba.gob.ar/composicion-de-la-camara/,sources/subnational_roster/cordoba_legisladores_vigentes_2026-09-01.json,Legislatura de Córdoba · publicación institucional,ruta_provincial_localizada_sin_cruce_nominal,La sección oficial de DDJJ fue respaldada; falta verificación persona por persona.,https://legislaturacba.gob.ar/declaraciones-juradas/,sin_nombre_compatible_oa_2017_2024,,,0,,,,Banca 55 · distrito Distrito único. No se publican DNI ni datos de contacto en el derivado.
prov-cba-leg-ceballos-recalde-mariano,Mariano Ceballos Recalde,Provincial,Legislativo,Legislaturas provinciales,Legislador/a provincial,Córdoba,Hacemos Unidos por Córdoba,2023,2027,activo_al_2026-09-01,https://legislaturacba.gob.ar/composicion-de-la-camara/,sources/subnational_roster/cordoba_legisladores_vigentes_2026-09-01.json,Legislatura de Córdoba · publicación institucional,ruta_provincial_localizada_sin_cruce_nominal,La sección oficial de DDJJ fue respaldada; falta verificación persona por persona.,https://legislaturacba.gob.ar/declaraciones-juradas/,sin_nombre_compatible_oa_2017_2024,,,0,,,,Banca 56 · distrito San Alberto. No se publican DNI ni datos de contacto en el derivado.
prov-cba-leg-rufeil-rodrigo-miguel,Rodrigo Miguel Rufeil,Provincial,Legislativo,Legislaturas provinciales,Legislador/a provincial,Córdoba,Hacemos Unidos por Córdoba,2023,2027,activo_al_2026-09-01,https://legislaturacba.gob.ar/composicion-de-la-camara/,sources/subnational_roster/cordoba_legisladores_vigentes_2026-09-01.json,Legislatura de Córdoba · publicación institucional,ruta_provincial_localizada_sin_cruce_nominal,La sección oficial de DDJJ fue respaldada; falta verificación persona por persona.,https://legislaturacba.gob.ar/declaraciones-juradas/,sin_nombre_compatible_oa_2017_2024,,,0,,,,Banca 57 · distrito Distrito único. No se publican DNI ni datos de contacto en el derivado.
prov-cba-leg-alesandri-carlos-federico,Carlos Federico Alesandri,Provincial,Legislativo,Legislaturas provinciales,Legislador/a provincial,Córdoba,Hacemos Unidos por Córdoba,2023,2027,activo_al_2026-09-01,https://legislaturacba.gob.ar/composicion-de-la-camara/,sources/subnational_roster/cordoba_legisladores_vigentes_2026-09-01.json,Legislatura de Córdoba · publicación institucional,ruta_provincial_localizada_sin_cruce_nominal,La sección oficial de DDJJ fue respaldada; falta verificación persona por persona.,https://legislaturacba.gob.ar/declaraciones-juradas/,sin_nombre_compatible_oa_2017_2024,,,0,,,,Banca 58 · distrito Distrito único. No se publican DNI ni datos de contacto en el derivado.
prov-cba-leg-bruno-karina-gabriela,Karina Gabriela Bruno,Provincial,Legislativo,Legislaturas provinciales,Legislador/a provincial,Córdoba,Córdoba,2023,2027,activo_al_2026-09-01,https://legislaturacba.gob.ar/composicion-de-la-camara/,sources/subnational_roster/cordoba_legisladores_vigentes_2026-09-01.json,Legislatura de Córdoba · publicación institucional,ruta_provincial_localizada_sin_cruce_nominal,La sección oficial de DDJJ fue respaldada; falta verificación persona por persona.,https://legislaturacba.gob.ar/declaraciones-juradas/,sin_nombre_compatible_oa_2017_2024,,,0,,,,Banca 59 · distrito Distrito único. No se publican DNI ni datos de contacto en el derivado.
