"codigo_entidad","entidad","fecha_informacion","producto","nombre_corto","denominacion","beneficiario","tipo_tasa","monto_minimo","monto_maximo","plazo_maximo_meses","ingreso_minimo","relacion_cuota_ingreso_pct","tea_max_pct","cftea_max_pct","brecha_cftea_tea_pp","cftea_real_vs_ipc_jul2026_pct","cuota_inicial_cada_10k","territorio","mas_informacion","fuente_corte","fuente_url"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS CONVENIO VGA","PTMOS CONVENIO VGA","Pesos","Personas humanas en relación de dependencia","Fija","40000","1800000","12","10000","30","6493,13","13476,52","6983,39","10044,928536","5040","2",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS EMPLEADOS BMV","PTMO.EMP.BMV","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","12","50000","60","138,28","183,76","45,48","112,037026","1286","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS EMPLEADOS BMV","PTMO.EMP.BMV","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","12","50000","60","138,28","183,76","45,48","112,037026","1286","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS PAGO DIFERIDO","PTMOS PGO DIFERIDO","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","10000","5000000","24","50000","35","200,07","274,4","74,33","179,766924","3553","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS PAGO DIFERIDO","PTMOS PGO DIFERIDO","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","10000","5000000","24","50000","35","200,07","274,4","74,33","179,766924","3553","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS PAGO DIFERIDO","PTMOS PGO DIFERIDO","Pesos","Clientes que acrediten sueldos en la entidad","Fija","10000","5000000","24","50000","40","173,78","234,82","61,04","150,191137","3270","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS PAGO DIFERIDO","PTMOS PGO DIFERIDO","Pesos","Clientes que acrediten sueldos en la entidad","Fija","10000","5000000","24","50000","40","173,78","234,82","61,04","150,191137","3270","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS PAGO DIFERIDO","PTMOS PGO DIFERIDO","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","24","50000","35","200,07","274,4","74,33","179,766924","3553","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS PAGO DIFERIDO","PTMOS PGO DIFERIDO","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","24","50000","35","200,07","274,4","74,33","179,766924","3553","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS PAGO DIFERIDO","PTMOS PGO DIFERIDO","Pesos","Personas humanas Monotributistas","Fija","10000","5000000","24","50000","30","200,07","274,4","74,33","179,766924","3553","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS PAGO DIFERIDO","PTMOS PGO DIFERIDO","Pesos","Personas humanas Monotributistas","Fija","10000","5000000","24","50000","30","200,07","274,4","74,33","179,766924","3553","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS SCORING CARTERA GENERAL","PRESTAMOS SCORING CARTERA","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","24","50000","35","200,07","274,4","74,33","179,766924","1266","17","000A","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS SCORING CARTERA GENERAL","PRESTAMOS SCORING CARTERA","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","24","50000","35","200,07","274,4","74,33","179,766924","1266","10","000A","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS SCORING CARTERA GENERAL","PRESTAMOS SCORING CARTERA","Pesos","Personas humanas Monotributistas","Fija","10000","5000000","24","50000","30","200,07","274,4","74,33","179,766924","1266","17","000A","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS SCORING CARTERA GENERAL","PRESTAMOS SCORING CARTERA","Pesos","Personas humanas Monotributistas","Fija","10000","5000000","24","50000","30","200,07","274,4","74,33","179,766924","1266","10","000A","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS SCORING CARTERA GENERAL","PRESTAMOS SCORING CARTERA","Pesos","Personas humanas Responsables Inscriptos","Fija","10000","5000000","24","50000","30","200,07","274,4","74,33","179,766924","1266","17","000A","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS SCORING CARTERA GENERAL","PRESTAMOS SCORING CARTERA","Pesos","Personas humanas Responsables Inscriptos","Fija","10000","5000000","24","50000","30","200,07","274,4","74,33","179,766924","1266","10","000A","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS SCORING CUENTA SUELDO","PRESTAMOS SCORING CTA.SUE","Pesos","Clientes que acrediten sueldos en la entidad","Fija","10000","5000000","24","50000","40","173,78","234,82","61,04","150,191137","1181","10","000A","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS SCORING CUENTA SUELDO","PRESTAMOS SCORING CTA.SUE","Pesos","Clientes que acrediten sueldos en la entidad","Fija","10000","5000000","24","50000","40","173,78","234,82","61,04","150,191137","1181","17","000A","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS SCORING CUENTA SUELDO","PRESTAMOS SCORING CTA.SUE","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","24","50000","50","173,78","234,82","61,04","150,191137","1181","17","000A","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS SCORING CUENTA SUELDO","PRESTAMOS SCORING CTA.SUE","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","24","50000","50","173,78","234,82","61,04","150,191137","1181","10","000A","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO CON GTIA PRENDARIA","PTMO. GTIA PREND.","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","10000","5000000","12","50000","35","112,98","148,18","35,2","85,450201","1441","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO CON GTIA PRENDARIA","PTMO. GTIA PREND.","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","10000","5000000","12","50000","35","112,98","148,18","35,2","85,450201","1441","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO CON GTIA PRENDARIA","PTMO. GTIA PREND.","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","12","50000","35","112,98","148,18","35,2","85,450201","1441","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO CON GTIA PRENDARIA","PTMO. GTIA PREND.","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","12","50000","35","112,98","148,18","35,2","85,450201","1441","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO CON GTIA PRENDARIA","PTMO. GTIA PREND.","Pesos","Personas humanas Monotributistas","Fija","10000","5000000","12","50000","35","112,98","148,18","35,2","85,450201","1441","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO CON GTIA PRENDARIA","PTMO. GTIA PREND.","Pesos","Personas humanas Monotributistas","Fija","10000","5000000","12","50000","35","112,98","148,18","35,2","85,450201","1441","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO LINEA GRAL 1RA OPERACION CON/SIN GARANTE","PTMO 1RA OP.C/S GAR.","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","10000","5000000","24","50000","35","200,07","274,4","74,33","179,766924","1266","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO LINEA GRAL 1RA OPERACION CON/SIN GARANTE","PTMO 1RA OP.C/S GAR.","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","10000","5000000","24","50000","35","200,07","274,4","74,33","179,766924","1266","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO LINEA GRAL 1RA OPERACION CON/SIN GARANTE","PTMO 1RA OP.C/S GAR.","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","24","50000","35","200,07","274,4","74,33","179,766924","1266","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO LINEA GRAL 1RA OPERACION CON/SIN GARANTE","PTMO 1RA OP.C/S GAR.","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","24","50000","35","200,07","274,4","74,33","179,766924","1266","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO LINEA GRAL 1RA OPERACION CON/SIN GARANTE","PTMO 1RA OP.C/S GAR.","Pesos","Personas humanas Monotributistas","Fija","10000","5000000","24","50000","30","200,07","274,4","74,33","179,766924","1266","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO LINEA GRAL 1RA OPERACION CON/SIN GARANTE","PTMO 1RA OP.C/S GAR.","Pesos","Personas humanas Monotributistas","Fija","10000","5000000","24","50000","35","200,07","274,4","74,33","179,766924","1266","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO LINEA GRAL RENOVACION CON/SIN GARANTE","PTMO RENOV.C/S GAR.","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","10000","5000000","24","50000","35","161,44","216,93","55,49","136,823","1140","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO LINEA GRAL RENOVACION CON/SIN GARANTE","PTMO RENOV.C/S GAR.","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","10000","5000000","24","50000","35","161,44","216,93","55,49","136,823","1140","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO LINEA GRAL RENOVACION CON/SIN GARANTE","PTMO RENOV.C/S GAR.","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","24","50000","35","161,44","216,93","55,49","136,823","1140","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO LINEA GRAL RENOVACION CON/SIN GARANTE","PTMO RENOV.C/S GAR.","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","24","50000","35","161,44","216,93","55,49","136,823","1140","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO LINEA GRAL RENOVACION CON/SIN GARANTE","PTMO RENOV.C/S GAR.","Pesos","Personas humanas Monotributistas","Fija","10000","5000000","24","50000","35","161,44","216,93","55,49","136,823","1140","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO LINEA GRAL RENOVACION CON/SIN GARANTE","PTMO RENOV.C/S GAR.","Pesos","Personas humanas Monotributistas","Fija","10000","5000000","24","50000","35","161,44","216,93","55,49","136,823","1140","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO PAGO HABERES/HONORARIOS","PTMO PAGO HAB","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","12","50000","50","173,78","234,82","61,04","150,191137","1405","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO PAGO HABERES/HONORARIOS","PTMO PAGO HAB","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","24","50000","50","161,44","216,93","55,49","136,823","1140","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO REFINANCIACION","PTMO. REF.","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","10000","5000000","12","50000","35","202,82","277,48","74,66","182,068426","1635","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO REFINANCIACION","PTMO. REF.","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","10000","5000000","12","50000","35","202,82","277,48","74,66","182,068426","1635","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO REFINANCIACION","PTMO. REF.","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","12","50000","35","202,82","277,48","74,66","182,068426","1635","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO REFINANCIACION","PTMO. REF.","Pesos","Personas humanas en relación de dependencia","Fija","10000","5000000","12","50000","35","202,82","277,48","74,66","182,068426","1635","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO REFINANCIACION","PTMO. REF.","Pesos","Personas humanas Monotributistas","Fija","10000","5000000","12","50000","35","202,82","277,48","74,66","182,068426","1635","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PTMO REFINANCIACION","PTMO. REF.","Pesos","Personas humanas Monotributistas","Fija","10000","5000000","12","50000","35","202,82","277,48","74,66","182,068426","1635","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"384","UALA BANK S.A.U.","2026-08-14","PRESTAMOS CLIENTES UALA BANK","PRESTAMOS","Pesos","Todos los beneficiarios","Fija","5000","14000000","24","10000","47","307,35","436,38","129,03","300,804976","173145","0","EL CARGO MAXIMO POR CANCELACION ANTICIPADA CORRESPONDE AL 4 POR CIENTO MAS IVA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"386","NUEVO BANCO DE ENTRE RÍOS S.A.","2026-08-11","PRESTAMOS PARA EMPLEADOS PUBLICOS PROVINCIALES","CONVENIOS BANCARIZADOS","Pesos","Empleados públicos","Fija","1000","50000000","72","1000","40","129,16","129,16","0","71,237683","699","8","COMISION CANCELACION ANTICIPADA PARA PRESTAMOS: CUANDO LA PRECANCELACION SEA TOTAL, NO SE APLICARA COMISION ALGUNA CUANDO AL MOMENTO DE EFECTUARLA HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION, O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS EL MAYOR. CFT EXPRESADO EN TEA INCLUYE EL IVA Y EL IMPUESTO DE SELLOS DE LA PROVINCIA DE ENTRE RIOS. 129,16 POR CIENTO. TEA Y CFT (TEA) SIN IMPUESTO DE SELLOS DE LA PROVINCIA DE ENTRE RIOS: 124.23 POR CIENTO.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"389","BANCO COLUMBIA S.A.","2026-08-24","PCD","PCD","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","4000","20000000","36","380000","55","421","637","216","450,716408","1795","0","CORRESPONDERA APLICAR EL CARGO DE CANCELACION ANTICIPADA SOBRE EL SALDO DE DEUDA, EXCEPTO SI HUBIERE  TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DEL PRESTAMO, O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"389","BANCO COLUMBIA S.A.","2026-08-24","PCD","PCD","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","4000","20000000","36","380000","55","286","415","129","284,828969","1463","0","CORRESPONDERA APLICAR EL CARGO DE CANCELACION ANTICIPADA SOBRE EL SALDO DE DEUDA, EXCEPTO SI HUBIERE  TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DEL PRESTAMO, O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"389","BANCO COLUMBIA S.A.","2026-08-24","PVOL","PVOL","Pesos","Personas humanas en relación de dependencia","Fija","5000","20000000","30","380000","45","244","348","104","234,763841","1363","0","CORRESPONDERA APLICAR EL CARGO DE CANCELACION ANTICIPADA SOBRE EL SALDO DE DEUDA, EXCEPTO SI HUBIERE  TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DEL PRESTAMO, O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7014-CLIENTES TARJETAS CREDITOS SELECCIONADOS","7414","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","50000","5000000","60","500000","30","127,74","152,31","24,57","88,536305","8534","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7014-CLIENTES TARJETAS CREDITOS SELECCIONADOS","7414","Pesos","Clientes con cuenta en la entidad","Fija","50000","5000000","60","500000","30","127,74","152,31","24,57","88,536305","8534","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7014-CLIENTES TARJETAS CREDITOS SELECCIONADOS","7414","Pesos","Clientes que acrediten sueldos en la entidad","Fija","50000","5000000","60","500000","30","127,74","152,31","24,57","88,536305","8534","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7014-CLIENTES TARJETAS CREDITOS SELECCIONADOS","7414","Pesos","Empleados públicos","Fija","50000","5000000","60","500000","30","127,74","152,31","24,57","88,536305","8534","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7014-CLIENTES TARJETAS CREDITOS SELECCIONADOS","7414","Pesos","Personas humanas en relación de dependencia","Fija","50000","5000000","60","500000","30","127,74","152,31","24,57","88,536305","8534","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7014-CLIENTES TARJETAS CREDITOS SELECCIONADOS","7414","Pesos","Personas humanas Monotributistas","Fija","50000","5000000","60","500000","30","127,74","152,31","24,57","88,536305","8534","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7014-CLIENTES TARJETAS CREDITOS SELECCIONADOS","7414","Pesos","Personas humanas Responsables Inscriptos","Fija","50000","5000000","60","500000","30","127,74","152,31","24,57","88,536305","8534","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7018-PLAN SUELDO","7018","Pesos","Clientes que acrediten sueldos en la entidad","Fija","50000","8000000","60","300000","30","123,76","153,18","29,42","89,186405","8351","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7019-MERCADO VOLUNTARIOS","7019","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","50000","5000000","60","500000","30","137,31","170,46","33,15","102,098724","8961","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7019-MERCADO VOLUNTARIOS","7019","Pesos","Clientes con cuenta en la entidad","Fija","50000","5000000","60","500000","30","137,31","170,46","33,15","102,098724","8961","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7019-MERCADO VOLUNTARIOS","7019","Pesos","Clientes que acrediten sueldos en la entidad","Fija","50000","5000000","60","500000","30","137,31","170,46","33,15","102,098724","8961","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7019-MERCADO VOLUNTARIOS","7019","Pesos","Empleados públicos","Fija","50000","5000000","60","500000","30","137,31","170,46","33,15","102,098724","8961","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7019-MERCADO VOLUNTARIOS","7019","Pesos","Personas humanas en relación de dependencia","Fija","50000","5000000","60","500000","30","137,31","170,46","33,15","102,098724","8961","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7019-MERCADO VOLUNTARIOS","7019","Pesos","Personas humanas Monotributistas","Fija","50000","5000000","60","500000","30","137,31","170,46","33,15","102,098724","8961","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7019-MERCADO VOLUNTARIOS","7019","Pesos","Personas humanas Responsables Inscriptos","Fija","50000","5000000","60","500000","30","137,31","170,46","33,15","102,098724","8961","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7042-LINEA SUELDOS CLIENTES SELECCIONADOS","7042","Pesos","Clientes que acrediten sueldos en la entidad","Fija","50000","8000000","60","300000","30","123,76","153,18","29,42","89,186405","8351","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7043-CLIENTES SELECCIONADOS VOLUNTARIOS","7043","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","50000","5000000","60","500000","30","137,31","170,46","33,15","102,098724","8961","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7043-CLIENTES SELECCIONADOS VOLUNTARIOS","7043","Pesos","Clientes con cuenta en la entidad","Fija","50000","5000000","60","500000","30","137,31","170,46","33,15","102,098724","8961","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7043-CLIENTES SELECCIONADOS VOLUNTARIOS","7043","Pesos","Clientes que acrediten sueldos en la entidad","Fija","50000","5000000","60","500000","30","137,31","170,46","33,15","102,098724","8961","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7043-CLIENTES SELECCIONADOS VOLUNTARIOS","7043","Pesos","Empleados públicos","Fija","50000","5000000","60","500000","30","137,31","170,46","33,15","102,098724","8961","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7043-CLIENTES SELECCIONADOS VOLUNTARIOS","7043","Pesos","Personas humanas en relación de dependencia","Fija","50000","5000000","60","500000","30","137,31","170,46","33,15","102,098724","8961","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7043-CLIENTES SELECCIONADOS VOLUNTARIOS","7043","Pesos","Personas humanas Monotributistas","Fija","50000","5000000","60","500000","30","137,31","170,46","33,15","102,098724","8961","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7043-CLIENTES SELECCIONADOS VOLUNTARIOS","7043","Pesos","Personas humanas Responsables Inscriptos","Fija","50000","5000000","60","500000","30","137,31","170,46","33,15","102,098724","8961","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7056- ACTIVOS-SITOS 1","7056","Pesos","Empleados públicos","Fija","50000","8000000","18","300000","30","152,65","164,05","11,4","97,308911","11865","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7066- ACTIVOS SITOS II","7066","Pesos","Empleados públicos","Fija","50000","8000000","36","300000","30","141,42","160,79","19,37","94,872907","9505","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7080- ACTIVOS UPCN 1","7080","Pesos","Empleados públicos","Fija","50000","8000000","24","300000","30","261,95","284,69","22,74","187,456031","14173","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7308- ACTIVOS- MUTUAL ACML 2","7308","Pesos","Empleados públicos","Fija","50000","8000000","60","300000","30","131,36","158,84","27,48","93,415787","9012","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
